name,region,type,category,year,rne,ose,sjc,ssr,zindex
United States,0,Nativity,Native-Born,2018,0.002745725,0.84816,,,
United States,0,Nativity,Native-Born,2019,0.00277907,0.84963,,,
United States,0,Nativity,Native-Born,2020,0.003411506,0.80778,,,
United States,0,Nativity,Immigrant,1996,0.003607372,,,,
United States,0,Nativity,Immigrant,1997,0.003274476,,,,
United States,0,Nativity,Immigrant,1998,0.003138583,0.79098,,,
United States,0,Nativity,Immigrant,1999,0.003232739,0.78074,,,
United States,0,Nativity,Immigrant,2000,0.003222197,0.8277,,,
United States,0,Nativity,Immigrant,2001,0.003124386,0.8458,,,
United States,0,Nativity,Immigrant,2002,0.003606266,0.85036,,,
United States,0,Nativity,Immigrant,2003,0.003757913,0.79981,,,
United States,0,Nativity,Immigrant,2004,0.004104212,0.77284,,,
United States,0,Nativity,Immigrant,2005,0.003322632,0.76867,,,
United States,0,Nativity,Immigrant,2006,0.00384208,0.80957,,,
United States,0,Nativity,Immigrant,2007,0.004632767,0.82074,,,
United States,0,Nativity,Immigrant,2008,0.005213087,0.82395,,,
United States,0,Nativity,Immigrant,2009,0.005139601,0.76747,,,
United States,0,Nativity,Immigrant,2010,0.006154036,0.74124,,,
United States,0,Nativity,Immigrant,2011,0.005524663,0.71418,,,
United States,0,Nativity,Immigrant,2012,0.004924068,0.74558,,,
United States,0,Nativity,Immigrant,2013,0.004292076,0.75722,,,
United States,0,Nativity,Immigrant,2014,0.005240382,0.78542,,,
United States,0,Nativity,Immigrant,2015,0.005330513,0.79698,,,
United States,0,Nativity,Immigrant,2016,0.005165715,0.83472,,,
United States,0,Nativity,Immigrant,2017,0.005550375,0.8577,,,
United States,0,Nativity,Immigrant,2018,0.005298452,0.87468,,,
United States,0,Nativity,Immigrant,2019,0.004380216,0.87966,,,
United States,0,Nativity,Immigrant,2020,0.005904163,0.81356,,,
United States,0,Race,White,1996,0.003328802,,,,
United States,0,Race,White,1997,0.002911852,,,,
United States,0,Race,White,1998,0.003076927,0.82779,,,
United States,0,Race,White,1999,0.002775099,0.83402,,,
United States,0,Race,White,2000,0.002780268,0.84663,,,
United States,0,Race,White,2001,0.002726791,0.85096,,,
United States,0,Race,White,2002,0.002827782,0.8276,,,
United States,0,Race,White,2003,0.002950827,0.80491,,,
United States,0,Race,White,2004,0.00311087,0.79605,,,
United States,0,Race,White,2005,0.002895536,0.80552,,,
United States,0,Race,White,2006,0.002950207,0.81041,,,
United States,0,Race,White,2007,0.002953042,0.81076,,,
United States,0,Race,White,2008,0.003059967,0.81188,,,
United States,0,Race,White,2009,0.003250819,0.7949,,,
United States,0,Race,White,2010,0.003058376,0.7782,,,
United States,0,Race,White,2011,0.002935824,0.76008,,,
United States,0,Race,White,2012,0.002928806,0.7703,,,
United States,0,Race,White,2013,0.002664785,0.77962,,,
United States,0,Race,White,2014,0.002896923,0.79713,,,
United States,0,Race,White,2015,0.003247674,0.81907,,,
United States,0,Race,White,2016,0.002756101,0.84678,,,
United States,0,Race,White,2017,0.002968326,0.85524,,,
United States,0,Race,White,2018,0.00286252,0.86172,,,
United States,0,Race,White,2019,0.002932529,0.8625,,,
United States,0,Race,White,2020,0.003553505,0.82182,,,
United States,0,Race,Black,1996,0.002142116,,,,
United States,0,Race,Black,1997,0.001906775,,,,
United States,0,Race,Black,1998,0.001830815,0.67163,,,
United States,0,Race,Black,1999,0.002062255,0.7217,,,
United States,0,Race,Black,2000,0.002320482,0.75981,,,
United States,0,Race,Black,2001,0.002128528,0.79404,,,
United States,0,Race,Black,2002,0.00236529,0.74331,,,
United States,0,Race,Black,2003,0.002290348,0.69668,,,
United States,0,Race,Black,2004,0.002156643,0.68271,,,
United States,0,Race,Black,2005,0.002344395,0.6894,,,
United States,0,Race,Black,2006,0.002379901,0.70503,,,
United States,0,Race,Black,2007,0.002197112,0.71679,,,
United States,0,Race,Black,2008,0.002187514,0.75864,,,
United States,0,Race,Black,2009,0.00265359,0.73767,,,
United States,0,Race,Black,2010,0.002359321,0.73245,,,
United States,0,Race,Black,2011,0.002329175,0.68518,,,
United States,0,Race,Black,2012,0.002078817,0.69699,,,
United States,0,Race,Black,2013,0.001905668,0.71592,,,
United States,0,Race,Black,2014,0.002210548,0.74027,,,
United States,0,Race,Black,2015,0.002299714,0.76779,,,
United States,0,Race,Black,2016,0.002195079,0.7631,,,
United States,0,Race,Black,2017,0.003027696,0.80064,,,
United States,0,Race,Black,2018,0.002411711,0.805,,,
United States,0,Race,Black,2019,0.002368522,0.81994,,,
United States,0,Race,Black,2020,0.003825576,0.75686,,,
United States,0,Race,Latino,1996,0.003192823,,,,
United States,0,Race,Latino,1997,0.003189786,,,,
United States,0,Race,Latino,1998,0.002652032,0.74447,,,
United States,0,Race,Latino,1999,0.003101211,0.76221,,,
United States,0,Race,Latino,2000,0.002882029,0.83078,,,
United States,0,Race,Latino,2001,0.002859738,0.84393,,,
United States,0,Race,Latino,2002,0.002961097,0.82884,,,
United States,0,Race,Latino,2003,0.003972709,0.78833,,,
United States,0,Race,Latino,2004,0.003357544,0.76001,,,
United States,0,Race,Latino,2005,0.003072571,0.75482,,,
United States,0,Race,Latino,2006,0.003421935,0.78344,,,
United States,0,Race,Latino,2007,0.004019008,0.78996,,,
United States,0,Race,Latino,2008,0.004591212,0.79676,,,
United States,0,Race,Latino,2009,0.004570197,0.7382,,,
United States,0,Race,Latino,2010,0.005612589,0.7001,,,
United States,0,Race,Latino,2011,0.005152934,0.67777,,,
United States,0,Race,Latino,2012,0.004041357,0.71028,,,
United States,0,Race,Latino,2013,0.003841994,0.73791,,,
United States,0,Race,Latino,2014,0.004599595,0.75346,,,
United States,0,Race,Latino,2015,0.004597224,0.77213,,,
United States,0,Race,Latino,2016,0.004794259,0.80747,,,
United States,0,Race,Latino,2017,0.005007906,0.84662,,,
United States,0,Race,Latino,2018,0.005061177,0.84753,,,
United States,0,Race,Latino,2019,0.004369846,0.84663,,,
United States,0,Race,Latino,2020,0.005214711,0.79983,,,
United States,0,Race,Asian,1996,0.002921722,,,,
United States,0,Race,Asian,1997,0.002263647,,,,
United States,0,Race,Asian,1998,0.002549795,0.84936,,,
United States,0,Race,Asian,1999,0.002398319,0.82808,,,
United States,0,Race,Asian,2000,0.00222562,0.86853,,,
United States,0,Race,Asian,2001,0.002959813,0.86219,,,
United States,0,Race,Asian,2002,0.002561671,0.86583,,,
United States,0,Race,Asian,2003,0.002927321,0.80447,,,
United States,0,Race,Asian,2004,0.002821686,0.78627,,,
United States,0,Race,Asian,2005,0.002566365,0.80041,,,
United States,0,Race,Asian,2006,0.003138883,0.85446,,,
United States,0,Race,Asian,2007,0.003273887,0.86829,,,
United States,0,Race,Asian,2008,0.003354144,0.88262,,,
United States,0,Race,Asian,2009,0.003092382,0.87742,,,
United States,0,Race,Asian,2010,0.003745118,0.88632,,,
United States,0,Race,Asian,2011,0.003163032,0.86452,,,
United States,0,Race,Asian,2012,0.003130955,0.86631,,,
United States,0,Race,Asian,2013,0.002785103,0.85677,,,
United States,0,Race,Asian,2014,0.003338784,0.8734,,,
United States,0,Race,Asian,2015,0.002874938,0.86365,,,
United States,0,Race,Asian,2016,0.00343932,0.88231,,,
United States,0,Race,Asian,2017,0.003146302,0.89379,,,
United States,0,Race,Asian,2018,0.003315472,0.9195,,,
United States,0,Race,Asian,2019,0.003016658,0.9306,,,
United States,0,Race,Asian,2020,0.003546341,0.82676,,,
United States,0,Sex,Men,1996,0.003779062,,,,
United States,0,Sex,Men,1997,0.003555384,,,,
United States,0,Sex,Men,1998,0.003249414,0.754,,,
United States,0,Sex,Men,1999,0.00319171,0.76997,,,
United States,0,Sex,Men,2000,0.003405046,0.79296,,,
United States,0,Sex,Men,2001,0.003133253,0.79472,,,
United States,0,Sex,Men,2002,0.003453962,0.76549,,,
United States,0,Sex,Men,2003,0.003838904,0.7333,,,
United States,0,Sex,Men,2004,0.003726046,0.72259,,,
United States,0,Sex,Men,2005,0.00345222,0.73083,,,
United States,0,Sex,Men,2006,0.003616887,0.74001,,,
United States,0,Sex,Men,2007,0.004027049,0.74378,,,
United States,0,Sex,Men,2008,0.00418157,0.75075,,,
United States,0,Sex,Men,2009,0.004334438,0.7282,,,
United States,0,Sex,Men,2010,0.00438569,0.7041,,,
United States,0,Sex,Men,2011,0.004161286,0.67842,,,
United States,0,Sex,Men,2012,0.003792725,0.69696,,,
United States,0,Sex,Men,2013,0.00341172,0.72368,,,
United States,0,Sex,Men,2014,0.004090886,0.75218,,,
United States,0,Sex,Men,2015,0.004159423,0.78046,,,
United States,0,Sex,Men,2016,0.003891328,0.80749,,,
United States,0,Sex,Men,2017,0.004005929,0.8215,,,
United States,0,Sex,Men,2018,0.004059567,0.82611,,,
United States,0,Sex,Men,2019,0.003843819,0.8254,,,
United States,0,Sex,Men,2020,0.004757244,0.78283,,,
United States,0,Sex,Women,1996,0.002604018,,,,
United States,0,Sex,Women,1997,0.002114149,,,,
United States,0,Sex,Women,1998,0.002521937,0.87255,,,
United States,0,Sex,Women,1999,0.002242333,0.87307,,,
United States,0,Sex,Women,2000,0.002097258,0.89509,,,
United States,0,Sex,Women,2001,0.002270727,0.91004,,,
United States,0,Sex,Women,2002,0.002178819,0.89652,,,
United States,0,Sex,Women,2003,0.002280484,0.86802,,,
United States,0,Sex,Women,2004,0.002367234,0.85664,,,
United States,0,Sex,Women,2005,0.002295498,0.8618,,,
United States,0,Sex,Women,2006,0.002402493,0.87578,,,
United States,0,Sex,Women,2007,0.002070706,0.88305,,,
United States,0,Sex,Women,2008,0.002279031,0.89212,,,
United States,0,Sex,Women,2009,0.002469506,0.87295,,,
United States,0,Sex,Women,2010,0.002427808,0.8579,,,
United States,0,Sex,Women,2011,0.002315107,0.84138,,,
United States,0,Sex,Women,2012,0.002299333,0.84946,,,
United States,0,Sex,Women,2013,0.002181222,0.83957,,,
United States,0,Sex,Women,2014,0.002175852,0.8415,,,
United States,0,Sex,Women,2015,0.002587968,0.84569,,,
United States,0,Sex,Women,2016,0.002317801,0.87299,,,
United States,0,Sex,Women,2017,0.002674387,0.88805,,,
United States,0,Sex,Women,2018,0.002417775,0.8998,,,
United States,0,Sex,Women,2019,0.002343581,0.90585,,,
United States,0,Sex,Women,2020,0.003003697,0.84928,,,
United States,0,Veteran Status,Veterans,1996,0.003571686,,,,
United States,0,Veteran Status,Veterans,1997,0.003183123,,,,
United States,0,Veteran Status,Veterans,1998,0.002657375,0.77512,,,
United States,0,Veteran Status,Veterans,1999,0.002995213,0.81787,,,
United States,0,Veteran Status,Veterans,2000,0.003199875,0.85802,,,
United States,0,Veteran Status,Veterans,2001,0.003622243,0.84587,,,
United States,0,Veteran Status,Veterans,2002,0.003225846,0.782,,,
United States,0,Veteran Status,Veterans,2003,0.003692755,0.75459,,,
United States,0,Veteran Status,Veterans,2004,0.003095195,0.74916,,,
United States,0,Veteran Status,Veterans,2005,0.003271764,0.76988,,,
United States,0,Veteran Status,Veterans,2006,0.003544288,0.7415,,,
United States,0,Veteran Status,Veterans,2007,0.003512003,0.73878,,,
United States,0,Veteran Status,Veterans,2008,0.003533754,0.7527,,,
United States,0,Veteran Status,Veterans,2009,0.003001899,0.78005,,,
United States,0,Veteran Status,Veterans,2010,0.002710115,0.75996,,,
United States,0,Veteran Status,Veterans,2011,0.002982987,0.71715,,,
United States,0,Veteran Status,Veterans,2012,0.002819901,0.68735,,,
United States,0,Veteran Status,Veterans,2013,0.002304653,0.69808,,,
United States,0,Veteran Status,Veterans,2014,0.003114742,0.70038,,,
United States,0,Veteran Status,Veterans,2015,0.002606443,0.75726,,,
United States,0,Veteran Status,Veterans,2016,0.002509108,0.79514,,,
United States,0,Veteran Status,Veterans,2017,0.002149836,0.82161,,,
United States,0,Veteran Status,Veterans,2018,0.002562169,0.78878,,,
United States,0,Veteran Status,Veterans,2019,0.001914715,0.78543,,,
United States,0,Veteran Status,Veterans,2020,0.003199104,0.7485,,,
United States,0,Veteran Status,Non-Veterans,1996,0.003101941,,,,
United States,0,Veteran Status,Non-Veterans,1997,0.002746087,,,,
United States,0,Veteran Status,Non-Veterans,1998,0.002893016,0.80833,,,
United States,0,Veteran Status,Non-Veterans,1999,0.002648643,0.81301,,,
United States,0,Veteran Status,Non-Veterans,2000,0.002648786,0.83364,,,
United States,0,Veteran Status,Non-Veterans,2001,0.002569451,0.8429,,,
United States,0,Veteran Status,Non-Veterans,2002,0.002727585,0.82378,,,
United States,0,Veteran Status,Non-Veterans,2003,0.002960661,0.79162,,,
United States,0,Veteran Status,Non-Veterans,2004,0.00299137,0.77748,,,
United States,0,Veteran Status,Non-Veterans,2005,0.002805891,0.78354,,,
United States,0,Veteran Status,Non-Veterans,2006,0.002932578,0.80086,,,
United States,0,Veteran Status,Non-Veterans,2007,0.002958031,0.80555,,,
United States,0,Veteran Status,Non-Veterans,2008,0.003157694,0.81092,,,
United States,0,Veteran Status,Non-Veterans,2009,0.003384537,0.78296,,,
United States,0,Veteran Status,Non-Veterans,2010,0.003408372,0.76246,,,
United States,0,Veteran Status,Non-Veterans,2011,0.00321393,0.74171,,,
United States,0,Veteran Status,Non-Veterans,2012,0.003023041,0.75963,,,
United States,0,Veteran Status,Non-Veterans,2013,0.002795763,0.77318,,,
United States,0,Veteran Status,Non-Veterans,2014,0.00308814,0.79223,,,
United States,0,Veteran Status,Non-Veterans,2015,0.003377915,0.8087,,,
United States,0,Veteran Status,Non-Veterans,2016,0.003098734,0.83495,,,
United States,0,Veteran Status,Non-Veterans,2017,0.00337157,0.84974,,,
United States,0,Veteran Status,Non-Veterans,2018,0.003238358,0.85853,,,
United States,0,Veteran Status,Non-Veterans,2019,0.003121265,0.86069,,,
United States,0,Veteran Status,Non-Veterans,2020,0.003878592,0.81163,,,
