Beauhurst URL,Company name,Companies House Number,Incorporation date,Current Stage of Evolution,Date of the company's exit or death,Exit price
https://platform.beauhurst.com/company/zkvuty/,Mode Diagnostics,SC297009,10/02/2006,Dead,19/08/2016,0
https://platform.beauhurst.com/company/2bk88a/,Glopho,7440237,15/11/2010,Dead,09/04/2015,0
https://platform.beauhurst.com/company/gpxfy6/,eWowBooks,7493917,14/01/2011,Dead,03/09/2015,0
https://platform.beauhurst.com/company/wu7x85/,Setgo,7183789,10/03/2010,Dead,17/03/2017,0
https://platform.beauhurst.com/company/yy6iav/,Mindshapes,7335610,04/08/2010,Dead,13/09/2016,0
https://platform.beauhurst.com/company/6fh7a4/,Brupond Brewery,8031187,16/04/2012,Dead,25/01/2016,0
https://platform.beauhurst.com/company/5hmqr5/,Marblar,7926650,27/01/2012,Dead,15/12/2017,0
https://platform.beauhurst.com/company/xsp4ig/,Greenscreen Productions,6718284,08/10/2008,Exited,26/10/2017,
https://platform.beauhurst.com/company/mcf54p/,Mint Facility Services,7513711,02/02/2011,Dead,16/11/2018,0
https://platform.beauhurst.com/company/2sxnen/,Viewsy,7469769,14/12/2010,Exited,15/02/2018,
https://platform.beauhurst.com/company/avrhgi/,Mesuro,6706702,24/09/2008,Exited,16/01/2015,
https://platform.beauhurst.com/company/p67bn8/,Helcim Group,7526612,11/02/2011,Exited,15/05/2013,
https://platform.beauhurst.com/company/buztcz/,Rostima,7299138,31/12/2001,Exited,27/08/2015,
https://platform.beauhurst.com/company/6jmid8/,EPI Service,2823831,31/12/1987,Dead,17/05/2016,0
https://platform.beauhurst.com/company/7dgxek/,Gingerbread Pre-Schools,5629450,20/11/2005,Dead,17/05/2013,0
https://platform.beauhurst.com/company/ia2snw/,Camandale,SC373937,01/03/2010,Dead,27/10/2016,0
https://platform.beauhurst.com/company/rq964n/,Aconite Technology,3929079,18/02/2000,Exited,05/12/2014,2060000
https://platform.beauhurst.com/company/g9dqdy/,NanoFlex,6488565,30/01/2008,Dead,15/10/2019,0
https://platform.beauhurst.com/company/tg5hk4/,NaturalMotion,4304578,15/10/2001,Exited,30/01/2014,319598623.9
https://platform.beauhurst.com/company/bphygt/,Adaptis Solutions,5106124,20/04/2004,Exited,24/03/2014,
https://platform.beauhurst.com/company/n7guc5/,Payumi,7627977,10/05/2011,Dead,03/12/2015,0
https://platform.beauhurst.com/company/vaei4g/,LumeJet,9783309,,Dead,30/09/2015,0
https://platform.beauhurst.com/company/kuupkc/,Solar 3C,7371724,09/01/2006,Dead,03/05/2019,0
https://platform.beauhurst.com/company/i7k9um/,mLED,SC368692,17/11/2009,Exited,07/03/2017,
https://platform.beauhurst.com/company/d55gmp/,Whisk,8001091,22/03/2012,Exited,06/03/2019,
https://platform.beauhurst.com/company/xmsksd/,Abgentis,7967991,28/02/2012,Dead,03/07/2019,0
https://platform.beauhurst.com/company/qy7zun/,LC Venture,7820915,24/10/2011,Dead,11/02/2016,0
https://platform.beauhurst.com/company/mrhpfh/,EmberAds,7873550,07/12/2011,Dead,16/06/2016,0
https://platform.beauhurst.com/company/pztuuk/,Funky Moves,SC292978,09/11/2005,Dead,21/12/2018,0
https://platform.beauhurst.com/company/8dkkpt/,Lab21,5382262,03/03/2005,Exited,27/05/2014,
https://platform.beauhurst.com/company/dbb4ug/,JobVidi,7951277,15/02/2012,Dead,01/01/2016,0
https://platform.beauhurst.com/company/kq553a/,Money Health Check,4463401,18/06/2002,Dead,12/10/2016,0
https://platform.beauhurst.com/company/x36dv6/,Kinopto,7875334,08/12/2011,Dead,06/08/2015,0
https://platform.beauhurst.com/company/zcm63q/,Carlton Manufacturing,7657368,03/06/2011,Exited,01/09/2015,3300000
https://platform.beauhurst.com/company/phypms/,ALLOW,7912191,17/01/2012,Dead,31/03/2013,0
https://platform.beauhurst.com/company/i8rpjr/,RollUp Media,7625799,09/05/2011,Dead,19/10/2015,0
https://platform.beauhurst.com/company/69vt5z/,Formology,7392136,30/09/2010,Dead,08/10/2015,0
https://platform.beauhurst.com/company/23aeh3/,Circalit,,,Dead,22/05/2019,0
https://platform.beauhurst.com/company/gq4hji/,Lifecake,5992730,08/11/2006,Exited,23/04/2015,
https://platform.beauhurst.com/company/4bgnbn/,Highgate Labs,7961003,22/02/2012,Dead,22/10/2018,0
https://platform.beauhurst.com/company/mk399d/,CatalySystems,SC359526,13/05/2009,Dead,06/11/2017,0
https://platform.beauhurst.com/company/szvfbe/,Estuary Precision,7951618,16/02/2012,Dead,23/09/2014,0
https://platform.beauhurst.com/company/d662jq/,Universal Fuels,7010713,07/09/2009,Dead,08/09/2017,0
https://platform.beauhurst.com/company/t7wjbs/,Orthos,3708546,04/02/1999,Dead,06/01/2016,0
https://platform.beauhurst.com/company/ctpnw2/,View Holographics,6193745,30/03/2007,Dead,06/01/2016,0
https://platform.beauhurst.com/company/4jbpne/,Belford Transfer Lift,7477982,23/12/2010,Dead,25/06/2015,0
https://platform.beauhurst.com/company/2u6sgv/,Nanotether,7906199,11/01/2012,Exited,27/04/2017,256000
https://platform.beauhurst.com/company/9qvyey/,Intelligent Ultrasound,8107443,15/06/2012,Exited,06/10/2017,3600000
https://platform.beauhurst.com/company/fih44w/,Satago,8223061,,Dead,16/02/2017,0
https://platform.beauhurst.com/company/4q5udm/,Culture Label,6524777,05/03/2008,Exited,01/02/2015,
https://platform.beauhurst.com/company/umj3dn/,TreatTicket,NI603951,02/08/2010,Dead,14/06/2017,0
https://platform.beauhurst.com/company/idwitf/,Food Doodle,NI059540,01/06/2006,Dead,11/01/2016,0
https://platform.beauhurst.com/company/7apviy/,Goprezzo,NI608740,24/08/2011,Dead,12/10/2016,0
https://platform.beauhurst.com/company/b5tp86/,Trade Chase,7423299,29/10/2010,Dead,07/04/2016,0
https://platform.beauhurst.com/company/r3a8x2/,Vibe Gum,6403190,18/10/2007,Dead,21/04/2016,0
https://platform.beauhurst.com/company/dq4f2s/,Foz Contract Services,5158659,21/06/2004,Dead,25/04/2016,0
https://platform.beauhurst.com/company/hc8j2e/,Dukosi,SC259887,27/11/2003,Exited,28/10/2019,
https://platform.beauhurst.com/company/speaa9/,Arctic Farm,6602633,27/05/2008,Dead,20/11/2014,0
https://platform.beauhurst.com/company/qnvgb2/,Cambridge CMOS Sensors,6286985,20/06/2007,Exited,16/06/2016,30465493
https://platform.beauhurst.com/company/hkthpv/,Underground Book Club,7871084,05/12/2011,Dead,26/09/2013,0
https://platform.beauhurst.com/company/abwd6s/,Shutl,6612384,05/06/2008,Exited,22/10/2013,
https://platform.beauhurst.com/company/cn4bff/,wnDirect,7704460,14/07/2011,Exited,04/01/2017,
https://platform.beauhurst.com/company/rsxys5/,Front Up Rugby,4111248,21/11/2000,Dead,21/10/2014,0
https://platform.beauhurst.com/company/gmpgpu/,Shuropody,6355404,29/08/2007,Exited,05/07/2016,
https://platform.beauhurst.com/company/a59kfk/,Whiteley Murphy Group,5271590,27/10/2004,Exited,31/01/2018,
https://platform.beauhurst.com/company/ubmjmx/,WEMS,9727151,31/12/1990,Exited,19/02/2020,
https://platform.beauhurst.com/company/ek44vi/,Kinapse,9964306,16/03/2005,Exited,01/02/2016,
https://platform.beauhurst.com/company/jrjsm8/,Workshare,7178295,04/03/2010,Exited,09/07/2019,
https://platform.beauhurst.com/company/r6rtvr/,Bluewater Bio,6101644,13/02/2007,Exited,30/03/2012,
https://platform.beauhurst.com/company/w774eb/,Open Energi,3838585,09/09/1999,Exited,28/07/2011,4000000
https://platform.beauhurst.com/company/ep5h4y/,Huddle,5777111,11/04/2006,Exited,09/08/2017,68557901.45
https://platform.beauhurst.com/company/zmvb7t/,iNeed,8072966,17/05/2012,Dead,13/06/2017,0
https://platform.beauhurst.com/company/3jqkcv/,icomply,4316461,05/11/2001,Exited,19/01/2017,
https://platform.beauhurst.com/company/gnxzns/,St. Vibes,8122209,28/06/2012,Dead,15/08/2019,0
https://platform.beauhurst.com/company/f6yvgv/,U Account,7516554,03/02/2011,Exited,24/06/2019,
https://platform.beauhurst.com/company/6ghydg/,YourVets,7071834,10/11/2009,Exited,30/03/2015,12000000
https://platform.beauhurst.com/company/nwa6gc/,ThinCats,7248014,10/05/2010,Exited,08/12/2015,
https://platform.beauhurst.com/company/uaik79/,Meridian Delta,3855212,08/10/1999,Exited,01/01/2016,
https://platform.beauhurst.com/company/hpv4nm/,Matches Fashion,2717838,31/12/1987,Exited,01/09/2017,767819672
https://platform.beauhurst.com/company/fstfc7/,Drive Green Taxi Services,7877075,09/12/2011,Dead,08/04/2015,0
https://platform.beauhurst.com/company/dxwank/,Gloople,7672345,16/06/2011,Dead,16/05/2016,0
https://platform.beauhurst.com/company/xcurgu/,R3 Products,7317808,16/07/2010,Dead,07/01/2016,0
https://platform.beauhurst.com/company/7ha24h/,Windcrop,7118010,06/01/2010,Dead,25/07/2013,0
https://platform.beauhurst.com/company/u47xtf/,SHS Integrated Services,3518462,27/02/1998,Dead,21/03/2017,0
https://platform.beauhurst.com/company/y6btya/,Capablue,6962172,14/07/2009,Exited,06/02/2014,
https://platform.beauhurst.com/company/msvu84/,Breathing Buildings,5676785,16/01/2006,Exited,19/12/2016,
https://platform.beauhurst.com/company/vqeer4/,Broadbandchoices.co.uk,5341159,25/01/2005,Exited,10/08/2018,
https://platform.beauhurst.com/company/fbcji2/,Compliance Control,5586554,07/10/2005,Dead,10/05/2017,0
https://platform.beauhurst.com/company/ijawaa/,Celebrus Technologies,3856541,11/10/1999,Exited,22/12/2014,7500000
https://platform.beauhurst.com/company/m6fpru/,Nano-Porous Solutions,6258937,24/05/2007,Exited,31/10/2013,
https://platform.beauhurst.com/company/h9j2ar/,Warmwear,7157967,15/02/2010,Dead,01/10/2015,0
https://platform.beauhurst.com/company/xywki8/,Shopological,7678057,22/06/2011,Dead,02/05/2019,0
https://platform.beauhurst.com/company/np45xx/,SmartFocus,7588241,,Exited,01/06/2019,
https://platform.beauhurst.com/company/9cc9wg/,Vocality,3722749,31/12/1995,Exited,30/11/2016,8000000
https://platform.beauhurst.com/company/mhzb9t/,Natural Hero,7127487,16/01/2010,Dead,17/12/2015,0
https://platform.beauhurst.com/company/f38mzm/,7digital,4843573,24/07/2003,Exited,20/05/2014,16500000
https://platform.beauhurst.com/company/ef9qhi/,Financial Fairy Tales,8111756,19/06/2012,Dead,21/08/2018,0
https://platform.beauhurst.com/company/4caeqw/,InternAvenue,7383497,21/09/2010,Exited,04/12/2017,
https://platform.beauhurst.com/company/mzh5hz/,Channel Fisheries,4811583,31/12/1981,Dead,17/10/2013,0
https://platform.beauhurst.com/company/i9xbub/,Green Highland Renewables,SC315779,01/02/2007,Exited,21/04/2015,
https://platform.beauhurst.com/company/g2gfuj/,HowDo,8090675,31/05/2012,Dead,23/07/2015,0
https://platform.beauhurst.com/company/desku8/,Biogen,8116503,22/06/2012,Exited,19/04/2017,
https://platform.beauhurst.com/company/k46w37/,H4 Global,8196662,30/08/2012,Dead,26/05/2016,0
https://platform.beauhurst.com/company/7sddfp/,Flexiant,7102862,11/12/2009,Dead,24/06/2016,0
https://platform.beauhurst.com/company/w2yrfn/,Ziarco,9248615,,Exited,16/12/2016,
https://platform.beauhurst.com/company/mtdpni/,RefurbThat,6442090,30/11/2007,Dead,25/10/2018,0
https://platform.beauhurst.com/company/kwcbgx/,SCM Pharma,6641808,09/07/2008,Exited,15/08/2014,
https://platform.beauhurst.com/company/qxwz43/,NonLinear Group,2430277,09/10/1989,Exited,01/08/2013,
https://platform.beauhurst.com/company/n8m57m/,Grad-One,8035763,18/04/2012,Dead,28/01/2016,0
https://platform.beauhurst.com/company/8ehdc8/,Captive Media,6216091,17/04/2007,Dead,12/12/2017,0
https://platform.beauhurst.com/company/wp52n5/,Base79,6296106,28/06/2007,Exited,08/07/2014,50000000
https://platform.beauhurst.com/company/ajqfkg/,SlickFlick,7377646,15/09/2010,Dead,17/11/2016,0
https://platform.beauhurst.com/company/qr9hec/,Owned It,7755519,30/08/2011,Dead,10/07/2020,0
https://platform.beauhurst.com/company/ni3bke/,GT Biologics,SC336222,15/01/2008,Exited,04/06/2014,
https://platform.beauhurst.com/company/bwa77s/,iCare Technologies,5656573,16/12/2005,Dead,25/09/2014,0
https://platform.beauhurst.com/company/ww6gym/,LoveThis,7808696,13/10/2011,Dead,16/05/2016,0
https://platform.beauhurst.com/company/h8k4rx/,YPlan,7934000,02/02/2012,Exited,21/10/2016,1600000
https://platform.beauhurst.com/company/fywf29/,Piezotag,5021107,20/01/2004,Dead,12/05/2017,0
https://platform.beauhurst.com/company/sbavi7/,Likely,7490259,12/01/2011,Dead,22/10/2018,0
https://platform.beauhurst.com/company/bp4itz/,Mindwork Labs,7971385,01/03/2012,Exited,01/01/2014,
https://platform.beauhurst.com/company/crin25/,TR Fleet,6263012,30/05/2007,Exited,20/02/2017,
https://platform.beauhurst.com/company/p6b9rj/,Cable-Sense,6746156,11/11/2008,Dead,05/11/2018,0
https://platform.beauhurst.com/company/gwqzry/,Peyton and Byrne,5325242,06/01/2005,Dead,18/10/2016,0
https://platform.beauhurst.com/company/v2wtag/,ProKyma,5663740,29/12/2005,Dead,24/09/2019,0
https://platform.beauhurst.com/company/8ymri4/,ShopBox,4156403,08/02/2001,Dead,15/08/2019,0
https://platform.beauhurst.com/company/55xjjw/,Nuba Cocktails,7637449,17/05/2011,Dead,05/08/2016,0
https://platform.beauhurst.com/company/gvmv9p/,ILove QC,NI612417,26/04/2012,Dead,31/10/2018,0
https://platform.beauhurst.com/company/qybjhf/,Skills Matter,4955555,06/11/2003,Dead,06/02/2020,0
https://platform.beauhurst.com/company/ja5ewq/,Storybricks,7539687,23/02/2011,Dead,02/03/2016,0
https://platform.beauhurst.com/company/xmi4q6/,ToxiMet,5535606,12/08/2005,Dead,28/04/2016,0
https://platform.beauhurst.com/company/kj79za/,RangeSpan,7497613,19/01/2011,Exited,02/05/2014,
https://platform.beauhurst.com/company/7tvkjj/,Flexitricity,SC263298,11/02/2004,Exited,08/04/2014,
https://platform.beauhurst.com/company/3n243x/,Firefly,7250332,31/12/2007,Dead,12/05/2017,0
https://platform.beauhurst.com/company/mda5ud/,Valueform,4785297,03/06/2003,Dead,20/11/2018,0
https://platform.beauhurst.com/company/fxb33b/,My Time,4501375,01/08/2002,Exited,04/04/2014,
https://platform.beauhurst.com/company/bfdypj/,Route Monkey,SC363392,03/08/2009,Exited,21/12/2015,9100000
https://platform.beauhurst.com/company/69x8ft/,Traak,SC294432,13/12/2005,Dead,05/12/2019,0
https://platform.beauhurst.com/company/89tm4u/,Auto22,6166785,19/03/2007,Dead,01/09/2017,0
https://platform.beauhurst.com/company/336zn9/,Dryden Human Capital,7590517,31/12/1996,Exited,17/01/2017,
https://platform.beauhurst.com/company/e5vdkk/,Brightfire,SC228862,07/03/2002,Dead,21/03/2016,0
https://platform.beauhurst.com/company/tmj4eu/,Yocuda,7498792,19/01/2011,Exited,01/11/2017,6095132
https://platform.beauhurst.com/company/vhg6kg/,Oval Medical Technologies,6810585,05/02/2009,Exited,13/12/2016,
https://platform.beauhurst.com/company/f94ana/,WorkSnug,7061859,30/10/2009,Dead,24/03/2016,0
https://platform.beauhurst.com/company/h55jcb/,ViewRanger,5682551,20/01/2006,Exited,19/05/2020,
https://platform.beauhurst.com/company/3mshda/,e-Go Aeroplanes,7696775,07/07/2011,Dead,30/05/2017,0
https://platform.beauhurst.com/company/2ni5kf/,Eight19,7322950,22/07/2010,Exited,27/08/2019,
https://platform.beauhurst.com/company/s7wgrw/,Kick Sport,6751513,18/11/2008,Dead,10/12/2015,0
https://platform.beauhurst.com/company/448u8x/,Heptares,6267989,04/06/2007,Exited,23/02/2015,116460359.7
https://platform.beauhurst.com/company/tzv2r8/,UK Work Study,7400771,08/10/2010,Dead,28/01/2016,0
https://platform.beauhurst.com/company/qq4kic/,LabelSneak,7596374,07/04/2011,Dead,16/12/2014,0
https://platform.beauhurst.com/company/j3rs9p/,TQ Recycling,7107100,17/12/2009,Dead,12/03/2015,0
https://platform.beauhurst.com/company/48c5hf/,Quick Hydraulics,1289110,02/12/1976,Exited,21/10/2015,
https://platform.beauhurst.com/company/ez3gq4/,Simpletax,8220751,19/09/2012,Exited,15/11/2014,
https://platform.beauhurst.com/company/3kw4gg/,RepRegen,5846910,14/06/2006,Dead,29/04/2015,0
https://platform.beauhurst.com/company/f8x3gp/,Railway Projects,2735648,29/07/1992,Dead,12/11/2018,0
https://platform.beauhurst.com/company/6m67yw/,ClickSlide,7424886,01/11/2010,Dead,16/05/2016,0
https://platform.beauhurst.com/company/vtay9b/,Time Pursuit,8213907,,Exited,01/03/2014,
https://platform.beauhurst.com/company/2f7chh/,SoshiGames,7164955,22/02/2010,Dead,16/05/2016,0
https://platform.beauhurst.com/company/ghizjn/,Gekko Lite,5041800,12/02/2004,Dead,28/05/2014,0
https://platform.beauhurst.com/company/r5mp9h/,RocketRoute,7152266,10/02/2010,Exited,12/02/2018,3068762
https://platform.beauhurst.com/company/duh25n/,Taskhub,7922778,25/01/2012,Dead,11/01/2016,0
https://platform.beauhurst.com/company/pqkum5/,Incrediblue,9312650,,Exited,23/01/2018,
https://platform.beauhurst.com/company/fsbd4q/,Digital Theatre,6570330,18/04/2004,Exited,02/11/2015,
https://platform.beauhurst.com/company/ki8nn6/,Property Network,7613545,26/04/2011,Dead,12/04/2016,0
https://platform.beauhurst.com/company/xcnjea/,Sophia,NI065629,18/07/2007,Exited,01/04/2016,
https://platform.beauhurst.com/company/ptwykw/,MakieLab,7557499,09/03/2011,Dead,18/02/2017,0
https://platform.beauhurst.com/company/3fgqrg/,CallmyName,,,Dead,08/07/2016,0
https://platform.beauhurst.com/company/qmb226/,Maydown Precision Engineering,NI017934,02/11/1984,Dead,23/07/2015,0
https://platform.beauhurst.com/company/xt8f8n/,Cooper Gay Swett & Crawford (CGSC),7254605,31/12/1965,Exited,16/01/2013,
https://platform.beauhurst.com/company/sydxy8/,My Flash Trash,7417213,25/10/2010,Exited,02/08/2016,1948375.002
https://platform.beauhurst.com/company/nuvirk/,Vantage Power,7506426,26/01/2011,Exited,24/04/2019,
https://platform.beauhurst.com/company/3wxmhy/,Semetric,6617607,11/06/2008,Exited,21/01/2015,
https://platform.beauhurst.com/company/fmwghh/,Coco Moon,6576614,25/04/2008,Dead,01/09/2015,0
https://platform.beauhurst.com/company/833hjm/,Warwick Audio Technologies,4451674,,Exited,20/09/2017,
https://platform.beauhurst.com/company/9csyhw/,Net60Six,6955051,07/07/2009,Dead,06/01/2016,0
https://platform.beauhurst.com/company/r8tivy/,DevaniSoft,2963363,31/08/1994,Dead,20/11/2018,0
https://platform.beauhurst.com/company/jfwpma/,Cosneta,SC369569,03/12/2009,Dead,22/01/2019,0
https://platform.beauhurst.com/company/sx4aut/,Glow Digital Media,6752950,19/11/2008,Exited,03/03/2016,
https://platform.beauhurst.com/company/anqgfc/,Chase Templeton,3299980,08/01/1997,Exited,03/05/2017,
https://platform.beauhurst.com/company/hjxq3g/,KWR Technologies Group,7433090,08/11/2010,Exited,24/07/2018,
https://platform.beauhurst.com/company/3udz66/,Controlled Blasting Solutions,8268383,25/10/2012,Dead,03/02/2020,0
https://platform.beauhurst.com/company/2kq5vh/,Kallik,4249159,10/07/2001,Exited,02/09/2019,
https://platform.beauhurst.com/company/hqrjpp/,Deluxebite,8205727,07/09/2012,Dead,15/05/2014,0
https://platform.beauhurst.com/company/uqcqep/,Traccr,6581810,01/05/2008,Dead,02/07/2015,0
https://platform.beauhurst.com/company/gu44gr/,BetClearer,7467005,13/12/2010,Dead,07/10/2014,0
https://platform.beauhurst.com/company/3amjd8/,Impression Technologies,8013870,30/03/2012,Exited,02/07/2015,
https://platform.beauhurst.com/company/j8i6em/,Bike Leasing Company,7308203,08/07/2010,Dead,22/10/2018,0
https://platform.beauhurst.com/company/9myndb/,Blottr,7596363,07/04/2011,Dead,16/05/2016,0
https://platform.beauhurst.com/company/gpggc5/,Smiles Engineering North East,7383032,21/09/2010,Dead,08/09/2015,0
https://platform.beauhurst.com/company/7rkm7c/,Glide Technologies,4173789,06/03/2001,Dead,05/02/2018,0
https://platform.beauhurst.com/company/5hjak6/,Recoverex,7902699,,Dead,13/05/2016,0
https://platform.beauhurst.com/company/4zasrz/,inSpiral,7834482,03/11/2011,Dead,12/11/2018,0
https://platform.beauhurst.com/company/zx3i8r/,Angel Alerts,8288031,09/11/2012,Dead,21/08/2018,0
https://platform.beauhurst.com/company/kpb78z/,Vital Ingredient,4026290,04/07/2000,Dead,05/01/2018,0
https://platform.beauhurst.com/company/j7nbrr/,Coco Therapeutics,8237374,02/10/2012,Dead,18/12/2015,0
https://platform.beauhurst.com/company/7dxhtx/,Sentience Technology,7843116,10/11/2011,Dead,17/02/2020,0
https://platform.beauhurst.com/company/ycppig/,Utility Funding,6844261,11/03/2009,Exited,19/12/2016,
https://platform.beauhurst.com/company/afgryv/,Casabu,7879621,13/12/2011,Dead,08/01/2016,0
https://platform.beauhurst.com/company/4h268t/,Yours Florally,NI611805,21/03/2012,Dead,22/10/2018,0
https://platform.beauhurst.com/company/g9aaxe/,SomethingIndie,7666767,13/06/2011,Dead,15/09/2016,0
