,founding_year,funding_numeric,is_linkedin,country_code,employee_count,description_vector,startup,name
7959,2014.0,36300000.0,1,USA,2,"[ 1.4337063e-04 -2.8034681e-03  3.4953970e-03 -4.8763692e-04
  3.7539143e-03  3.1620967e-03 -1.9038194e-03  1.2678563e-03
 -4.1177799e-03 -6.0552539e-04  1.7835611e-03  4.2603402e-03
  1.3990867e-03  2.4159653e-03  4.4607203e-03 -2.2127724e-03
 -1.8553108e-04  4.8065200e-03 -3.9858045e-03  1.7571306e-03
 -2.6634918e-03 -2.9670470e-03 -1.7373965e-03  4.5992536e-03
 -5.6930719e-04  1.7855936e-03  3.6005741e-03  1.5174997e-03
  3.6136091e-03 -1.0655052e-03 -7.4349373e-04 -4.2567546e-03
 -2.6261038e-03  3.7155033e-04 -1.4324543e-03  1.1000079e-03
 -4.6510044e-03 -4.3968335e-03  4.7609536e-03  2.2049905e-04
  3.6007280e-03 -3.1849532e-03 -1.2469676e-03  2.6491904e-03
  4.6345438e-03 -2.2172623e-03  5.9562566e-04  4.4558323e-03
  4.3940488e-03 -2.7774984e-03  4.1323234e-03 -4.1175042e-03
 -4.6913321e-03 -2.4845314e-03 -1.7477238e-03  3.7114639e-03
  1.0953028e-03  2.7999110e-03 -2.7685119e-03  4.3093739e-03
 -5.3611072e-04  6.5702258e-04 -1.1426583e-03 -3.7600570e-03
  2.5084179e-03 -3.9744284e-03  6.2855723e-04 -2.7400309e-03
 -4.4261008e-03 -2.5401199e-03 -4.2750160e-03  2.9734969e-03
 -4.6788738e-03 -2.2402292e-03 -2.4612634e-03  3.0599238e-04
  1.6499424e-03  8.6219254e-04 -3.3239794e-03 -3.1784358e-03
 -1.3212892e-03  4.8169452e-03 -4.0195645e-03 -4.1678627e-03
 -2.4275422e-04  8.0256280e-04 -2.9608733e-03 -2.1482746e-03
  2.0968008e-03 -3.0404078e-03  3.4577625e-03 -5.4339765e-05
 -2.3489487e-03  2.4882371e-03 -4.6236063e-03 -2.5713390e-03
 -6.5570472e-05  3.9659636e-03 -1.1899817e-03  3.7145882e-03]",False,Baebies
7960,2013.0,128699999.99999999,1,USA,2,"[-2.2837966e-04 -4.2951442e-03  4.4194357e-03  3.7192582e-04
 -3.1744284e-03  3.7791198e-03  2.7598108e-03 -1.6524106e-03
 -2.6334627e-03 -3.3463025e-03  2.9093761e-03  1.8139088e-03
  7.0749997e-04 -8.4139081e-04  1.7970777e-03 -4.5764716e-03
 -4.4145314e-03 -4.5091235e-03  2.1582323e-03 -4.7488124e-04
 -4.8815594e-03  2.4389380e-03  1.8922228e-03  4.9727065e-03
 -1.5415165e-03 -1.7584532e-03 -5.7266682e-04  2.1180332e-04
 -3.3537799e-03 -3.4208663e-03 -4.6213721e-03  8.8726165e-04
  4.9287747e-03  3.2516068e-03 -3.7530891e-03  3.2514953e-03
  2.6394249e-04  2.0596141e-03  4.9234503e-03 -4.6205693e-03
 -3.7810442e-03  1.0704845e-03  3.4578699e-03  1.2640739e-03
  8.3822128e-04 -1.3600430e-03 -6.6506979e-04 -2.9125423e-04
 -2.0184028e-03 -3.7581304e-03 -4.5708735e-03 -1.2002096e-03
 -4.4956561e-03  4.7965725e-03  6.0373428e-04  8.8726165e-04
  1.5538048e-03  2.2736089e-03 -1.8856734e-03  3.7744152e-03
 -3.8222822e-03 -1.8575698e-03  4.3781288e-03  5.0544442e-04
 -1.0839105e-05 -4.8170402e-03  1.9277495e-03 -4.2904280e-03
 -2.4806773e-03  3.2594292e-03  3.6415802e-03  3.6391455e-03
  8.1370887e-04 -3.5086749e-03 -2.4281007e-03 -2.6275718e-03
 -2.5252539e-03 -2.3871171e-03  1.2948024e-03  4.5612366e-03
  2.4359548e-03 -2.3551804e-03  2.4556685e-03  2.7978837e-03
 -2.3131657e-03 -1.3889363e-03  4.8046131e-03  3.7160940e-03
 -1.5036974e-03 -1.3287658e-03 -2.4140624e-03 -3.0782039e-03
 -4.7325433e-04  1.7765892e-03  4.1672005e-03 -1.2310795e-03
 -3.6978924e-03 -8.4628048e-04 -3.2132675e-03 -4.8169489e-03]",False,Orbital Insight
7961,2011.0,70000.0,1,IND,1,"[-1.1332572e-03  1.6453683e-04  1.4713741e-03 -1.2640715e-04
  1.4925766e-03  4.3122862e-03  1.4212239e-03 -3.4944416e-05
 -1.2014890e-03  5.3137779e-04 -4.6311886e-04 -4.4266311e-03
  2.2342312e-03  1.6796690e-03  1.5343195e-03 -4.2801630e-03
  7.0129812e-04  4.0982091e-03 -4.2433660e-03 -1.5594992e-03
  2.9758734e-03  2.8645706e-03  4.2256755e-03 -2.5213915e-03
 -3.2601345e-03  3.2069462e-03  2.4489271e-03 -1.0889730e-03
 -3.8325668e-03 -4.4552595e-03  7.1645976e-05 -1.2509763e-03
  8.6586236e-04 -9.9718396e-04  2.5494068e-03 -1.6035691e-03
 -4.1091382e-03 -1.7842132e-03  4.0446925e-03 -4.2791911e-03
 -4.7549121e-03 -6.5361825e-04 -3.3113426e-03  2.6766681e-03
  2.5494064e-03 -1.8224934e-03 -3.9242492e-03 -2.0876399e-03
  1.1267983e-03  4.8695565e-03 -4.5403726e-03 -2.0177492e-03
 -1.0018924e-03  1.2130869e-03 -2.6366943e-03  1.4487637e-03
 -3.1968504e-03  1.2326235e-03 -2.1163062e-03  1.3661385e-06
 -1.9584829e-03 -4.4225799e-03  4.2521232e-03 -8.2867383e-04
  4.6345089e-03 -6.5240770e-04 -2.0951331e-03  4.3505519e-03
  1.1158967e-03 -1.1689496e-03 -1.4033046e-03  2.6948065e-03
  2.9061912e-04 -1.9655118e-03  4.4498551e-03  3.3651991e-03
  4.4331532e-03  1.0814703e-03  1.2293506e-03  1.8476367e-04
  3.5478629e-03  2.8507870e-03 -1.8964538e-03  2.8558433e-04
  7.7810051e-04  4.6255668e-03 -2.7926534e-03 -3.7649579e-03
 -4.4722352e-03  2.0691042e-03 -1.4234718e-03  1.2685657e-03
  2.4833309e-03 -4.7955555e-03 -5.0213337e-05 -3.0675647e-03
  3.5889924e-04  1.9061565e-05 -8.9738698e-04 -3.8786428e-03]",True,GoCoop
7962,2012.0,3300000.0,1,USA,1,"[ 7.5187982e-04 -3.6025001e-03  1.7804611e-03 -1.6709071e-03
  1.2801647e-04  4.2437972e-03 -3.0387174e-03 -1.9952790e-03
 -2.0162195e-04 -5.2314699e-05 -4.2534629e-03 -1.8819910e-03
  1.5720677e-03 -3.6023534e-03 -1.7308887e-03  2.3347205e-03
 -2.0858673e-03 -8.7444932e-04 -2.0697424e-03  1.4041286e-03
 -8.7830273e-04  1.0970539e-03 -4.5525646e-03 -2.4968230e-03
 -1.9115680e-03  2.7079045e-04 -4.3296479e-03  1.5223855e-03
  1.8274647e-03 -3.4096939e-03 -4.1583800e-03 -3.7397563e-03
  2.1041124e-03 -2.4529207e-03  2.8737180e-03 -4.7868635e-03
  2.6925111e-03  3.5263032e-03  3.7585420e-03  4.6923091e-03
  3.9255405e-03  1.7695064e-03  4.3823556e-03 -9.9298355e-05
 -2.5008470e-03 -3.5580874e-03  3.0487180e-03  3.1439459e-03
  6.5697613e-04  2.9136646e-03  3.7973993e-03 -6.5141171e-04
  3.4997719e-03  3.7376678e-03  2.9312677e-03 -4.6131774e-03
  3.2956505e-03 -9.6352515e-04 -2.2371975e-03  1.5284652e-03
  1.8559927e-03  3.5744982e-03 -1.9329336e-03  2.7185935e-03
  7.8389107e-04 -3.5893738e-03  1.6009629e-04 -4.8572165e-03
  3.3479470e-03  4.0807631e-03  4.4602095e-03 -3.8955049e-03
  1.4382851e-03 -2.2531021e-03 -3.5698465e-03  1.5560591e-03
  1.2570268e-03 -3.3101856e-03  7.6364871e-05  3.6270029e-03
  4.6303002e-03  3.6337788e-03 -4.3237973e-03  4.2151706e-03
 -9.3548390e-04 -1.9286000e-03 -1.3972458e-03  7.3803368e-04
  1.1386531e-03 -6.6282542e-04 -1.8138880e-03  3.5176771e-03
  2.0791907e-03  1.5411394e-03  1.4577640e-03 -8.4407476e-04
  1.8754476e-03 -1.6640505e-03 -4.3511670e-03  4.3614446e-03]",True,Kinvolved
7963,2015.0,2500000.0,1,USA,1,"[-9.1854093e-04  2.5519168e-03  5.4818927e-04  1.1333132e-03
 -2.8298676e-04 -2.2941006e-03 -4.1025190e-04  2.3844112e-03
  8.2758843e-04  4.7171102e-03  4.0723877e-03 -3.4643351e-03
 -2.4014974e-03 -1.8656462e-04 -4.2793448e-03  9.7012518e-05
  8.0153882e-04  1.8158603e-03  8.2974613e-04 -7.7741145e-04
  1.4020747e-03 -2.3303973e-03 -6.6577760e-04 -3.3482120e-03
 -4.8859669e-03 -4.1375309e-03  1.2937062e-03 -3.8263365e-03
  2.2995262e-03 -3.7722406e-03  4.8799342e-03  2.8357315e-03
 -3.2849663e-03 -4.2655682e-03 -1.2510904e-03 -4.4935006e-03
 -1.3244951e-03 -1.0517964e-03 -4.6995049e-03 -8.8228879e-04
  1.7111164e-03 -4.0250123e-03  4.1464739e-03 -3.6334798e-03
  4.9597556e-03 -2.2145701e-03 -2.9282821e-03 -2.1426664e-03
  3.6695541e-04 -2.7323996e-03 -1.8792659e-03  4.4706524e-03
  9.2367886e-04  2.3159683e-03  2.1250248e-03  3.0048334e-03
  5.0433812e-04  2.0821518e-03 -1.5969277e-05  3.6952526e-03
  3.9674360e-03 -4.2177201e-03 -4.2914231e-03  7.3465763e-04
  3.9644055e-03 -1.1339331e-03 -7.8039855e-04 -2.5198779e-03
  1.3893556e-03 -4.0774690e-03 -1.2674328e-03 -4.5347419e-03
  1.7154253e-03 -2.9397728e-03  3.8418681e-03  8.2835671e-04
 -3.9777360e-03 -2.0625733e-03  4.7085728e-03 -4.3348982e-03
 -1.6752556e-03  2.6758062e-03 -2.6729493e-03  5.9229136e-04
 -1.7365396e-04 -2.0088297e-03  2.4206294e-03 -2.6294941e-03
  3.9442601e-03  1.5241962e-03  3.3159263e-03  2.2261096e-03
  1.5292179e-03  1.8194335e-03  1.4471906e-03  7.2275638e-04
  4.4911350e-03 -2.6331784e-04  7.3149859e-04  3.4553604e-03]",False,CareDash
7966,2002.0,36200000.0,1,USA,5,"[-9.5658394e-04  7.8961850e-05  7.9669477e-04 -2.2941455e-03
 -4.7878576e-03 -3.7256598e-03  2.2725295e-03 -3.4551651e-04
 -2.4539265e-03  4.2127389e-03  1.1178910e-03  1.9490486e-03
  2.8006381e-03  1.0948044e-03  4.6476908e-03  7.7749195e-04
 -2.1420747e-04 -1.6478637e-03 -2.7407575e-03 -1.1513627e-03
 -2.3983570e-03 -2.2995905e-03  3.6397802e-03  1.2206995e-03
 -1.7130014e-03  3.6059343e-03 -3.8884371e-04  1.8168539e-03
  3.6353124e-03  3.8429541e-03 -3.1461942e-03  1.3836389e-03
  1.5688277e-03  3.9901906e-03 -8.8022649e-04  4.5992373e-03
  2.8222501e-03  3.4516992e-04  3.4377337e-04 -1.4143481e-03
  4.4680210e-03  1.0670108e-03  1.8251634e-03 -3.6427719e-03
  1.9529349e-03  3.6766846e-03 -3.9450037e-03  3.9948164e-03
 -3.6914556e-04 -3.2671797e-03 -3.2262779e-03 -2.8625918e-03
  1.3694507e-03 -3.7667826e-03 -4.1056867e-03 -2.3822444e-03
  4.7870385e-03  2.7055098e-03 -4.1247066e-03 -4.1495697e-03
 -1.1867434e-04  1.1184758e-03  4.8061702e-03 -6.3928607e-04
 -2.4377163e-03 -4.7334838e-03  1.2147671e-03  5.2026509e-05
  2.7759110e-03  2.8588218e-03 -1.9019204e-03  4.4233953e-03
  2.1438897e-03  3.1570988e-03 -3.1845188e-03 -4.8378794e-03
 -1.1863902e-03  3.8799196e-03  1.5783471e-03 -4.2551814e-04
 -4.6612388e-03  4.8243045e-03 -2.4243437e-03 -4.3876870e-03
 -3.0872673e-03  1.6532498e-03  2.2063167e-03 -3.3856025e-03
 -3.9841989e-03  6.6877008e-05 -4.4074892e-03  1.8704003e-03
 -3.1368572e-03 -4.3297065e-03 -2.7059400e-03 -4.5692874e-03
  4.3920483e-03  5.1211833e-04  3.8523375e-04  4.6406775e-03]",False,Composite Software Inc
7969,1994.0,1600000.0,1,USA,5,"[-3.3393812e-03 -3.5773802e-03 -2.7201027e-03 -3.8996688e-03
 -2.4237544e-03  2.9831100e-03 -4.6289568e-03 -4.7261855e-03
 -4.4489026e-04 -4.9986076e-03  2.6447170e-03 -3.8690015e-03
 -3.9052666e-05 -3.7327206e-03 -1.1549911e-03 -4.3814611e-03
 -3.0206423e-03 -3.9359280e-03 -3.6273617e-03  2.6771789e-03
 -4.2200182e-03 -3.6531228e-03 -1.8513795e-03 -3.7419111e-03
  1.0940242e-03  4.8809079e-03  2.2267634e-03  4.7046323e-03
 -1.1031068e-03 -1.7181897e-03  4.6492638e-03  4.9887667e-03
 -1.9688709e-03 -9.6229074e-04 -1.1886907e-03 -4.0128068e-03
 -4.5989067e-03 -2.1969834e-03  4.0563913e-03  3.5300077e-04
 -3.9092405e-03 -3.9107623e-03  1.2591309e-03  2.9690368e-03
  3.3835662e-03  5.1165285e-04 -1.6275480e-03 -7.1924325e-05
  1.5700418e-03 -1.8518514e-03  1.2926775e-03  3.5302455e-03
 -2.5214266e-03  2.2438145e-03 -1.5409896e-03  3.9899144e-03
  4.6835570e-03 -2.9502502e-03 -2.1227491e-03 -4.0654452e-03
 -4.7354004e-03  2.1241491e-03  4.0656270e-04 -4.1995500e-03
 -2.6264500e-03 -6.6903559e-04 -4.8877094e-03 -7.5560540e-04
 -2.8545514e-03  9.8394509e-04 -8.5530372e-04 -2.1274600e-03
  3.1006383e-03 -5.8001367e-04  1.7865503e-03 -3.8292476e-03
 -8.0086023e-04 -3.3715279e-03 -1.0641998e-03 -3.0573206e-03
 -1.6376415e-03 -8.0242159e-04 -4.4895126e-03 -2.9107993e-03
 -1.2978342e-03  1.0022991e-03  4.3157022e-03 -6.1466632e-04
  4.5895575e-07  3.0215925e-03 -3.1637806e-03 -4.7041118e-04
  2.6729149e-03  3.7021411e-03  1.0282451e-03  2.6512200e-03
 -1.4266387e-03 -1.6049210e-03 -3.9918213e-03  1.1936027e-03]",False,Cameo Global Inc
7970,2010.0,121500000.0,1,USA,4,"[-1.3711220e-03  2.9046393e-03  3.5150826e-04  6.9154502e-04
  2.2319020e-03  1.3636827e-04  4.5340061e-05  3.9136535e-03
  2.1646409e-03  1.6010820e-03 -2.9486248e-03 -1.7915615e-03
 -6.3133420e-04  4.5674490e-03 -2.1035438e-03  2.2575730e-03
 -2.9449016e-04 -3.2746515e-03 -8.7868777e-04 -4.8398208e-03
  2.0651228e-03 -3.1624087e-03 -1.4475328e-03 -3.3921173e-03
  2.7489250e-03  2.0471490e-03 -1.0273859e-03  1.4658153e-04
  2.2215606e-03 -3.2825542e-03  1.5786088e-03  9.3481957e-04
  3.5831386e-03  4.7975802e-03  1.2520599e-03 -2.3606837e-04
 -9.1485411e-04 -3.3353490e-03  4.9655617e-04  1.6356128e-03
 -4.2138034e-03 -3.5152575e-03  1.9426107e-04 -3.9609121e-03
 -2.6109321e-03  2.2807538e-03  1.7696476e-03 -4.6368148e-03
 -1.1518747e-03  1.9061315e-03 -1.1272362e-03  4.6594488e-03
  3.4457273e-03  2.6335197e-03 -9.3058945e-05  2.3156297e-03
  3.5166645e-03  1.1274934e-04  2.0332765e-03  2.8766531e-03
 -3.3213478e-03  3.5328383e-03 -4.1250964e-03 -1.9293729e-03
 -6.2067417e-04 -3.1276494e-03  4.9410211e-03 -2.3341181e-03
  1.9191945e-03 -2.5195435e-03  2.0547510e-05 -4.7657099e-03
 -9.8789274e-04  3.7625318e-03  4.3967362e-03  4.9524843e-03
  2.5912297e-03  4.2111222e-03 -3.4819901e-04  1.5473790e-03
  2.2456301e-03  1.4694786e-03 -2.8862101e-03  1.8203479e-03
  4.7202320e-03  3.7435591e-04 -4.6799970e-03  4.5784460e-03
  9.3772111e-04 -3.9944469e-04 -4.1999249e-03  4.5048827e-03
 -1.2776810e-03  4.6077780e-03  4.6566133e-03  4.0619876e-03
  3.2491351e-03  9.5814111e-04 -2.3103438e-03  1.8352144e-03]",False,Duo Security
7971,2006.0,54100000.0,1,USA,3,"[-3.8123026e-03  6.3305499e-04 -1.2559379e-03 -2.0135483e-03
 -4.6761883e-03 -4.5347988e-04  4.5528668e-03 -4.7212839e-06
  3.4000468e-03  4.9843155e-03  3.4760565e-03  2.3530722e-04
  2.8798913e-03  3.8210964e-03  4.4689304e-03 -4.3545007e-03
 -4.9314001e-03 -1.8655849e-03 -2.3232808e-03  8.1935764e-04
 -1.5202463e-04  2.7272189e-03  1.0074549e-03  1.2820065e-03
 -1.4967779e-03  9.1918232e-04 -1.3678265e-03  3.9850771e-03
 -4.9990313e-03  2.0047289e-03 -1.0610962e-03  4.2432612e-03
 -4.6152580e-03 -3.2506071e-03 -4.6179937e-03 -4.3797926e-03
 -1.5688568e-04  2.9021609e-03  1.5450424e-03  2.2104811e-03
  4.8655989e-03  3.5208976e-03  3.4514945e-03 -9.9428510e-04
  1.2835742e-03  4.4094520e-03 -1.9015670e-05  2.9357648e-03
 -5.5777462e-04 -1.9967421e-03 -3.3696580e-03 -3.4531096e-03
  5.5021046e-06  4.5423596e-03  2.4226839e-03 -4.4652729e-04
  2.0468957e-03 -4.1046925e-03  2.4021750e-03  4.7049117e-03
  1.4320850e-04  2.2568346e-04  2.6135945e-03  4.5766314e-03
 -1.7620206e-03 -1.3443786e-03  3.3711463e-03 -4.7183270e-03
 -4.2164596e-03 -9.7884203e-04 -2.9229003e-03  4.3509601e-05
 -2.8023445e-03  2.2580738e-03  4.2454316e-03 -4.5465492e-03
 -1.7082477e-03 -8.5317821e-04  3.3513736e-03  3.4707754e-03
 -3.1861872e-04 -4.5255868e-04  4.3453556e-03 -3.9171022e-03
 -1.5302977e-03 -2.1665785e-03 -6.4463797e-04  3.8705086e-03
 -5.8406562e-04 -3.6783535e-03 -4.0115486e-03  3.8377475e-03
  2.8986097e-03 -1.1516595e-03 -3.8026602e-03  6.0280738e-04
  1.1687445e-03  4.4413746e-04  2.7571362e-03  4.9773050e-03]",False,OpenDNS LLC
7998,2007.0,62000000.0,1,USA,3,"[ 1.2235540e-03  1.1995303e-03  4.7241210e-04  2.5788229e-03
  2.5602300e-03  2.0028211e-03  2.8566481e-04  2.5297534e-03
 -1.6235354e-03 -2.7364269e-03 -4.5503206e-03 -1.4094383e-04
  4.1149235e-03 -4.0762126e-05 -2.6442176e-03 -4.8701670e-03
 -4.5019924e-04  3.3560349e-03 -1.4567047e-03  3.2566368e-04
  1.4822852e-03 -1.3122410e-03  4.3109506e-03 -4.8495610e-03
  3.8474603e-03 -1.7989826e-03 -2.7548636e-03 -4.2631812e-03
 -2.3855201e-03  2.7899425e-03 -3.9918842e-03  4.1515352e-03
 -1.6520732e-03  3.1681287e-03  9.6858025e-04  4.5050327e-03
  8.6174189e-04 -4.0534702e-03  1.0946261e-03  3.9445679e-03
  2.4542613e-03 -3.2627659e-03  1.2587804e-03 -4.9119946e-03
 -3.7599585e-03 -4.4453540e-03 -3.5697877e-04 -4.9599754e-03
  8.7203679e-04  4.0849578e-03 -1.7929071e-03  2.5764722e-03
 -4.6065007e-03 -5.7242601e-04  2.1123278e-03 -2.1627406e-03
  9.4100059e-04 -8.2198530e-04  1.0797601e-03 -3.0439561e-03
  1.4632726e-03  1.7823852e-03  4.9831695e-03 -4.5672087e-03
 -4.5953094e-04 -2.6013285e-03  2.6690245e-03 -2.6638389e-03
  1.7175854e-03  5.3874374e-04 -4.9602576e-03 -2.5318144e-03
  4.6016858e-03 -2.9645758e-03 -1.0008443e-03 -2.5171929e-03
 -1.8860877e-03 -3.2137928e-03  8.7733328e-04 -2.0130337e-03
  1.6984600e-03 -3.6233400e-03 -5.0565600e-06 -3.3141824e-03
 -2.9051877e-03 -4.4301031e-03 -4.5456113e-03  1.4337641e-03
 -7.2839769e-04 -2.6056326e-03  1.5517313e-03 -1.6181708e-03
 -2.4117786e-03  2.8216494e-03 -8.2664192e-04 -3.0930287e-03
 -4.2036339e-03 -9.1120211e-04 -2.5816909e-03 -1.2359935e-03]",False,Fountain Medical Development Ltd
8000,1999.0,57300000.0,1,GBR,3,"[ 1.3752693e-03  2.4487323e-03 -1.0357499e-05 -3.0676050e-03
 -4.3425080e-03  4.0241955e-03  2.8695834e-03 -8.8255404e-04
  2.1943331e-03  3.4536899e-04 -1.6906646e-03  1.4680666e-03
 -2.4334353e-03  3.8847447e-04 -1.0645798e-03 -2.4630903e-04
 -1.8602419e-03  4.6286578e-03  4.2700935e-03 -2.8521204e-03
 -4.5953793e-03 -4.5981526e-04  3.0217040e-03  3.2274181e-03
 -2.9757561e-04 -4.1941362e-03  1.0128134e-03  3.2440859e-03
 -1.6831461e-03 -4.7468473e-03  3.4134663e-03 -4.7092205e-03
  3.6383909e-03 -2.9177654e-03 -1.3947603e-03 -6.8221422e-04
 -2.2589313e-03 -3.5980673e-04  3.0968190e-04  3.6492925e-03
  6.5679848e-04 -2.7013540e-03 -2.6894271e-04 -1.6473400e-03
 -4.8477105e-03 -1.8030667e-03 -3.4932881e-03 -3.8563597e-03
  1.7724079e-03 -4.3751132e-03 -1.9238129e-03  2.5475174e-03
  1.2430400e-03  1.4422476e-04 -1.2669330e-03  1.1800063e-03
 -4.4270121e-03 -3.9276378e-03 -2.8758401e-03 -2.7449639e-03
  1.0806095e-03  4.5438344e-03  3.2727898e-04 -3.3116268e-03
  8.9032529e-04  1.1487412e-03 -4.9642324e-05 -3.8795804e-03
 -1.9765713e-03 -4.6836929e-03 -9.4981608e-04  2.6295304e-03
 -1.0272339e-03  3.5987787e-03  2.3574436e-03 -3.9308676e-03
 -4.1545909e-03 -9.2051656e-04 -4.1468795e-03  4.3445001e-03
 -4.6151012e-04 -3.1438267e-03  2.6015104e-03  1.0827124e-04
 -3.4256554e-03 -9.5812499e-04 -3.8594708e-03 -4.5785011e-04
  2.4559039e-03 -2.0227737e-03  1.8650353e-03  2.1753353e-03
 -1.5704265e-03 -7.5852423e-04  2.1235477e-03  7.6385675e-04
  4.4050608e-03 -5.9976341e-04 -1.1684871e-03 -3.3717316e-03]",False,UKFast.Net Ltd
8001,2015.0,599000000.0,1,USA,3,"[-2.7962094e-03 -4.3306905e-03 -1.3157722e-03  3.5026609e-03
  4.6531544e-03  2.8147870e-03 -4.9854727e-03  7.7758968e-04
 -1.1653057e-03  4.6419459e-03  1.5135783e-03  1.9804484e-03
  2.0654476e-03 -1.2097836e-03  1.1407256e-03  3.4601856e-03
  3.4439980e-04 -1.0439712e-03 -1.7591491e-03 -3.1857550e-04
  2.6487547e-03  1.2686879e-03 -4.8697991e-03 -2.3769081e-04
 -2.9578989e-03  3.0269718e-03 -2.5654631e-03  4.9936771e-04
 -4.9210386e-03 -1.1404097e-04  2.3591160e-03  1.3156247e-03
  8.0240308e-04  1.3892710e-03  3.9648903e-03 -3.1881800e-03
  2.2264915e-03  3.0812877e-03 -1.1601675e-03 -1.8844181e-03
 -9.7483398e-06 -1.6648651e-03 -3.8513914e-03 -2.5994837e-04
 -3.3312205e-03 -3.3449949e-04  3.5212743e-03 -1.3864178e-03
 -3.5777020e-03 -4.4915918e-03 -8.7412563e-04  3.1654185e-03
 -5.1400420e-04 -1.2219160e-04 -3.5272830e-03  1.4367938e-04
 -2.8225458e-03 -1.4877057e-03 -5.6078972e-04 -4.5272405e-03
 -3.7055486e-03  1.9110984e-03  4.7128163e-03  4.6872981e-03
  2.7396148e-03 -4.1365041e-03 -2.4847784e-03  4.2938436e-03
  2.8217752e-03 -2.1508694e-04  2.2837080e-03 -1.3509211e-03
  3.1974346e-03 -2.3412860e-03  9.3337891e-05 -1.2236601e-03
  1.0872430e-03  3.3961427e-03 -6.5343291e-04 -1.7870837e-03
 -1.4385375e-03  3.5912555e-03  9.9523726e-04 -1.2716112e-03
  2.9605955e-03  3.0533397e-03 -3.6875922e-03 -1.7416928e-03
 -7.8931841e-04 -1.2140605e-03  2.4884010e-03 -6.2263873e-04
 -3.9580036e-03 -1.0851863e-03 -2.8224420e-03  7.8862370e-04
  2.4789411e-03  2.2837341e-04 -1.5165046e-03 -4.8092245e-03]",False,Lacework
8002,2010.0,59000000.0,1,USA,3,"[ 6.2028825e-04 -4.9844678e-03  3.8156540e-03  2.5570244e-03
 -4.7768415e-03 -3.7980790e-03  3.0711584e-03 -7.1743992e-04
 -2.7525818e-03 -4.2401780e-03  3.6905087e-03  2.9872078e-03
  4.5892871e-03  1.2540990e-03 -4.0655858e-03 -3.1848382e-03
  4.2650634e-03 -8.7880495e-04 -1.3659188e-03  4.3069022e-03
  4.5267427e-03 -3.9292155e-03 -3.0473990e-03 -1.6523194e-03
  4.0857252e-03 -2.1090240e-03 -2.6131577e-03 -1.8059250e-03
  4.0821941e-03  2.7971894e-03  2.1517170e-03  4.6851104e-03
  4.8146755e-03  2.5184583e-03 -2.2757556e-03  1.2510181e-04
  1.0607541e-03  3.3310293e-03  4.5338785e-03 -3.0627975e-03
  2.3382378e-03 -2.2509969e-03  2.1711879e-03  9.9445519e-04
  1.8493354e-04  9.5689058e-04 -2.7009875e-03 -3.5551295e-03
  4.8261792e-03 -2.7617277e-04  4.6550483e-03  1.7369800e-03
  3.6178576e-03 -3.3249119e-03  1.3324708e-03 -2.9744179e-04
  3.2948011e-03  1.5938163e-03 -3.6571331e-03  2.9142678e-04
 -3.6170220e-03  4.2429902e-03  3.4190936e-03  1.1336744e-03
 -3.6083357e-03 -2.5849671e-03  6.8252681e-05  2.9064012e-03
 -4.2396961e-03 -4.3780967e-03 -3.7692061e-03  7.1972015e-04
  4.6036271e-03  4.7812485e-03  4.3848846e-03  3.8655782e-03
  3.9822068e-03  2.6076131e-03 -3.5816221e-03  3.8747096e-03
 -2.8939941e-03  2.7699268e-03  3.7380434e-03 -4.0533333e-03
  4.7481959e-03 -2.0831537e-03  3.0472435e-03  4.5977910e-03
  7.8067183e-04  3.0951053e-03  4.5842500e-03 -1.1026904e-03
 -3.7786809e-03 -1.6592199e-03 -2.5554243e-03  1.9062185e-03
 -4.0894169e-03 -3.0904058e-03  1.8906326e-03  1.3477319e-03]",False,Cirrascale Corporation
